date Category,Time Category,Station Code,Entry Passenger Category,Exit Passenger Category,Weather Category
weekend,Afternoon,D,Very Few,Very Few,normal
weekend,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Average,Average,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,thunderstorm
weekend,Evening,A,Many,Average,normal
weekend,Morning,B,Average,Few,normal
weekend,Midday,B,Many,Average,normal
weekend,Afternoon,B,Many,Numerous,thunderstorm
weekend,Evening,B,Few,Average,normal
weekend,Morning,C,Very Few,Very Few,normal
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,thunderstorm
weekend,Evening,C,Very Few,Very Few,normal
weekend,Morning,D,Very Few,Very Few,normal
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,thunderstorm
weekend,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Many,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Many,Numerous,normal
weekday,Evening,B,Few,Many,normal
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,light rain
weekday,Afternoon,A,Numerous,Numerous,light rain
weekday,Evening,A,Numerous,Average,light rain
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Average,light rain
weekday,Afternoon,B,Numerous,Numerous,light rain
weekday,Evening,B,Few,Many,light rain
weekday,Morning,C,Average,Average,normal
weekday,Midday,C,Few,Few,light rain
weekday,Afternoon,C,Average,Average,light rain
weekday,Evening,C,Very Few,Very Few,light rain
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,light rain
weekday,Afternoon,D,Few,Very Few,light rain
weekday,Evening,D,Very Few,Very Few,light rain
weekday,Morning,A,Many,Numerous,light rain
weekday,Midday,A,Numerous,Numerous,light rain
weekday,Afternoon,A,Numerous,Numerous,heavy rain
weekday,Evening,A,Numerous,Average,light rain
weekday,Morning,B,Numerous,Many,light rain
weekday,Midday,B,Many,Many,light rain
weekday,Afternoon,B,Numerous,Numerous,heavy rain
weekday,Evening,B,Average,Many,light rain
weekday,Morning,C,Average,Few,light rain
weekday,Midday,C,Few,Few,light rain
weekday,Afternoon,C,Average,Average,heavy rain
weekday,Evening,C,Very Few,Very Few,light rain
weekday,Morning,D,Very Few,Few,light rain
weekday,Midday,D,Very Few,Very Few,light rain
weekday,Afternoon,D,Few,Very Few,heavy rain
weekday,Evening,D,Very Few,Very Few,light rain
weekday,Morning,A,Very Few,Few,light rain
weekday,Midday,A,Average,Average,heavy rain
weekday,Afternoon,A,Average,Average,light rain
weekday,Evening,A,Few,Very Few,heavy rain
weekday,Morning,B,Few,Very Few,light rain
weekday,Midday,B,Average,Few,heavy rain
weekday,Afternoon,B,Few,Average,light rain
weekday,Evening,B,Very Few,Very Few,heavy rain
weekday,Morning,C,Very Few,Very Few,light rain
weekday,Midday,C,Very Few,Very Few,heavy rain
weekday,Afternoon,C,Very Few,Very Few,light rain
weekday,Evening,C,Very Few,Very Few,heavy rain
weekday,Morning,D,Very Few,Very Few,light rain
weekday,Midday,D,Very Few,Very Few,heavy rain
weekday,Afternoon,D,Very Few,Very Few,light rain
weekday,Evening,D,Very Few,Very Few,heavy rain
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Numerous,Many,normal
weekday,Morning,B,Numerous,Average,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Average,Numerous,normal
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Few,Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Average,Average,light rain
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,normal
weekend,Evening,A,Numerous,Many,normal
weekend,Morning,B,Average,Few,light rain
weekend,Midday,B,Numerous,Many,normal
weekend,Afternoon,B,Many,Numerous,normal
weekend,Evening,B,Average,Many,normal
weekend,Morning,C,Very Few,Very Few,light rain
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,normal
weekend,Evening,C,Few,Very Few,normal
weekend,Morning,D,Very Few,Very Few,light rain
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,normal
weekend,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Few,Average,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,normal
weekend,Evening,A,Many,Average,normal
weekend,Morning,B,Average,Few,normal
weekend,Midday,B,Many,Average,normal
weekend,Afternoon,B,Many,Numerous,normal
weekend,Evening,B,Few,Many,normal
weekend,Morning,C,Very Few,Very Few,normal
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,normal
weekend,Evening,C,Very Few,Very Few,normal
weekend,Morning,D,Very Few,Very Few,normal
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,normal
weekend,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Many,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Few,Many,normal
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Many,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Few,Many,normal
weekday,Morning,C,Average,Average,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Numerous,Many,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Average,Average,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,thunderstorm
weekday,Evening,A,Numerous,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,thunderstorm
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Average,Average,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,thunderstorm
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Few,thunderstorm
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,thunderstorm
weekday,Evening,A,Numerous,Many,light rain
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,thunderstorm
weekday,Evening,B,Average,Numerous,light rain
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,thunderstorm
weekday,Evening,C,Few,Few,light rain
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Few,thunderstorm
weekday,Evening,D,Very Few,Very Few,light rain
weekend,Morning,A,Average,Many,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,light rain
weekend,Evening,A,Numerous,Many,normal
weekend,Morning,B,Average,Few,normal
weekend,Midday,B,Numerous,Many,normal
weekend,Afternoon,B,Many,Numerous,light rain
weekend,Evening,B,Average,Many,normal
weekend,Morning,C,Very Few,Very Few,normal
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,light rain
weekend,Evening,C,Few,Few,normal
weekend,Morning,D,Very Few,Very Few,normal
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,light rain
weekend,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Average,Average,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,normal
weekend,Evening,A,Many,Average,normal
weekend,Morning,B,Average,Few,normal
weekend,Midday,B,Many,Many,normal
weekend,Afternoon,B,Many,Numerous,normal
weekend,Evening,B,Few,Many,normal
weekend,Morning,C,Very Few,Very Few,normal
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,normal
weekend,Evening,C,Few,Very Few,normal
weekend,Morning,D,Very Few,Very Few,normal
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,normal
weekend,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Many,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Few,Many,normal
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Numerous,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Average,Average,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,thunderstorm
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Numerous,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Average,thunderstorm
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Average,Few,normal
weekday,Midday,C,Few,Few,thunderstorm
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,thunderstorm
weekday,Afternoon,D,Few,Very Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,thunderstorm
weekday,Evening,A,Numerous,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,thunderstorm
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,thunderstorm
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,thunderstorm
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,light rain
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,thunderstorm
weekday,Evening,A,Numerous,Many,normal
weekday,Morning,B,Numerous,Average,light rain
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,thunderstorm
weekday,Evening,B,Average,Numerous,normal
weekday,Morning,C,Few,Average,light rain
weekday,Midday,C,Average,Average,normal
weekday,Afternoon,C,Average,Average,thunderstorm
weekday,Evening,C,Few,Few,normal
weekday,Morning,D,Very Few,Few,light rain
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,thunderstorm
weekday,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Average,Average,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,thunderstorm
weekend,Evening,A,Numerous,Many,normal
weekend,Morning,B,Average,Few,normal
weekend,Midday,B,Numerous,Many,normal
weekend,Afternoon,B,Many,Numerous,thunderstorm
weekend,Evening,B,Average,Many,normal
weekend,Morning,C,Very Few,Very Few,normal
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,thunderstorm
weekend,Evening,C,Few,Very Few,normal
weekend,Morning,D,Very Few,Very Few,normal
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,thunderstorm
weekend,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Average,Average,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,thunderstorm
weekend,Evening,A,Numerous,Many,normal
weekend,Morning,B,Average,Few,normal
weekend,Midday,B,Numerous,Many,normal
weekend,Afternoon,B,Many,Numerous,thunderstorm
weekend,Evening,B,Average,Many,normal
weekend,Morning,C,Very Few,Very Few,normal
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,thunderstorm
weekend,Evening,C,Very Few,Very Few,normal
weekend,Morning,D,Very Few,Very Few,normal
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,thunderstorm
weekend,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,thunderstorm
weekday,Evening,A,Many,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,thunderstorm
weekday,Evening,B,Few,Many,normal
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,thunderstorm
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,thunderstorm
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,thunderstorm
weekday,Evening,A,Numerous,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,thunderstorm
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Average,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,thunderstorm
weekday,Evening,C,Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Few,Very Few,thunderstorm
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,thunderstorm
weekday,Evening,A,Numerous,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,thunderstorm
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Average,Average,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,thunderstorm
weekday,Evening,C,Very Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Average,Few,thunderstorm
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Numerous,Average,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Average,Many,normal
weekday,Morning,C,Average,Average,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Few,Very Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Average,Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekday,Morning,A,Many,Numerous,normal
weekday,Midday,A,Numerous,Numerous,normal
weekday,Afternoon,A,Numerous,Numerous,normal
weekday,Evening,A,Numerous,Many,normal
weekday,Morning,B,Numerous,Many,normal
weekday,Midday,B,Many,Many,normal
weekday,Afternoon,B,Numerous,Numerous,normal
weekday,Evening,B,Average,Numerous,normal
weekday,Morning,C,Few,Few,normal
weekday,Midday,C,Few,Few,normal
weekday,Afternoon,C,Average,Average,normal
weekday,Evening,C,Few,Few,normal
weekday,Morning,D,Very Few,Few,normal
weekday,Midday,D,Very Few,Very Few,normal
weekday,Afternoon,D,Average,Few,normal
weekday,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Average,Average,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,normal
weekend,Evening,A,Numerous,Many,normal
weekend,Morning,B,Average,Average,normal
weekend,Midday,B,Numerous,Many,normal
weekend,Afternoon,B,Many,Numerous,normal
weekend,Evening,B,Average,Many,normal
weekend,Morning,C,Very Few,Very Few,normal
weekend,Midday,C,Average,Average,normal
weekend,Afternoon,C,Average,Average,normal
weekend,Evening,C,Few,Few,normal
weekend,Morning,D,Very Few,Very Few,normal
weekend,Midday,D,Very Few,Very Few,normal
weekend,Afternoon,D,Very Few,Very Few,normal
weekend,Evening,D,Very Few,Very Few,normal
weekend,Morning,A,Average,Average,normal
weekend,Midday,A,Numerous,Numerous,normal
weekend,Afternoon,A,Numerous,Numerous,thunderstorm
weekend,Evening,A,Many,Average,normal
weekend,Morning,B,Average,Few,normal
weekend,Midday,B,Many,Average,normal
weekend,Afternoon,B,Many,Numerous,thunderstorm
weekend,Evening,B,Few,Many,normal
